第0类：
		hn:	0.0324538062564
		to	0.0312381814253
		a	0.0232690853098
		ask	0.0221547625479
		you	0.020635231509
		how	0.0172584958669
		your	0.0144558052839
		show	0.0132401804528
		for	0.0125648333243
		what	0.0123622291858
		the	0.0116868820574
		is	0.0114505105624
		why	0.0112141390675
		i	0.0108426981468
		do	0.00945823653358
		are	0.00655424388136
		in	0.00648670916851
		and	0.00625033767356
		my	0.0061490356043
		it	0.00587889675293
第1类：
		to	0.0273378126295
		the	0.0235810764129
		in	0.0154198908387
		of	0.0136494749205
		for	0.0128290382755
		google	0.0106699944728
		on	0.00872685505044
		and	0.00859731242227
		a	0.00799278015752
		is	0.00730188614067
		with	0.00695643913224
		apple	0.00501329970982
		new	0.0047542144535
		microsoft	0.00449512919718
		its	0.00380423518032
		windows	0.00371787342822
		by	0.00367469255216
		be	0.00350196904795
		iphone	0.00350196904795
		facebook	0.00328606466768
第2类：
		for	0.0228880962037
		and	0.021853559221
		a	0.0186671853145
		with	0.0185844223559
		the	0.0143635114668
		in	0.0142807485082
		-	0.0117564782706
		to	0.010183982057
		–	0.0094391154295
		on	0.00939773395019
		of	0.00885977471923
		web	0.00612859708509
		your	0.00567340081273
		using	0.00546649341621
		an	0.00534234897829
		data	0.00480438974732
		javascript	0.00468024530941
		python	0.00414228607844
		code	0.0037698527647
		open	0.00360432684748
第3类：
		the	0.0502263961093
		of	0.0335445775263
		in	0.0157153322683
		and	0.0137294014846
		a	0.0128467655807
		for	0.0124054476288
		is	0.0119199978817
		to	0.00988993530279
		on	0.00962514453163
		new	0.00900729939892
		-	0.00569741475944
		from	0.00547675578347
		web	0.00406453833729
		social	0.0040204065421
		startup	0.00340256140939
		with	0.00322603422862
		google	0.00300537525265
		now	0.00287297986708
		an	0.00287297986708
		future	0.00282884807188
第4类：
		the	0.042251138689
		to	0.0253770875965
		of	0.0231492177701
		a	0.0210863753383
		in	0.0131650604
		and	0.0119273549409
		how	0.0104008515414
		is	0.00825549541224
		for	0.00710030365041
		on	0.00689401940722
		at	0.00656396461813
		from	0.00627516667767
		with	0.0055325434022
		are	0.0047486632781
		why	0.00388226945673
		your	0.00346970097036
		by	0.00342844412172
		about	0.00334593042445
		that	0.00305713248399
		more	0.00293336193808
