0.28	0.0133333333333	0.0133333333333	0.0133333333333	0.68	
0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	
0.745454545455	0.0181818181818	0.0181818181818	0.2	0.0181818181818	
0.6	0.0285714285714	0.314285714286	0.0285714285714	0.0285714285714	
0.04	0.84	0.04	0.04	0.04	
0.0285714285714	0.6	0.0285714285714	0.314285714286	0.0285714285714	
0.0285714285714	0.314285714286	0.6	0.0285714285714	0.0285714285714	
0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.04	0.84	0.04	0.04	0.04	
0.04	0.04	0.44	0.44	0.04	
0.2	0.2	0.2	0.2	0.2	
0.04	0.04	0.04	0.04	0.84	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.688888888889	0.244444444444	0.0222222222222	
0.04	0.04	0.04	0.04	0.84	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.04	0.84	0.04	0.04	0.04	
0.0181818181818	0.0181818181818	0.0181818181818	0.927272727273	0.0181818181818	
0.44	0.44	0.04	0.04	0.04	
0.04	0.04	0.04	0.04	0.84	
0.314285714286	0.0285714285714	0.6	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.169230769231	0.0153846153846	0.0153846153846	0.784615384615	0.0153846153846	
0.2	0.0181818181818	0.745454545455	0.0181818181818	0.0181818181818	
0.244444444444	0.244444444444	0.0222222222222	0.466666666667	0.0222222222222	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.0153846153846	0.0153846153846	0.0153846153846	0.0153846153846	0.938461538462	
0.04	0.04	0.04	0.84	0.04	
0.0285714285714	0.0285714285714	0.314285714286	0.6	0.0285714285714	
0.466666666667	0.0222222222222	0.466666666667	0.0222222222222	0.0222222222222	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
